metric_id,release_id,period_type,period,period_start,period_year,period_month,period_quarter,period_complete,event_type,sex,age_group,source_status,statistic,value,display_value,unit,numerator,denominator,comparison_n,status_flag,sdc_policy,step4_primary_flag,step4_related_flag,previous_release_id,previous_release_found,previous_value,temporal_increment,temporal_check,step5_temporal_flag,step5_complementary_flag,step5_derived_flag,suppression_status,disclosure_note,suppression_note
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q1,2019-01-01,2019,1,1,1,ami,male,all,hospital_registered,quarterly_count,37,37,count,37,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q1,2019-01-01,2019,1,1,1,ami,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,35.2,35.2,count,176,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,all,all,hospital_registered,quarterly_count,179,179,count,179,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,142.4,142.4,count,712,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,female,all,hospital_registered,quarterly_count,88,88,count,88,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,75.8,75.8,count,379,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,male,all,hospital_registered,quarterly_count,91,91,count,91,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,66.59999999999999,66.6,count,333,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,all,all,hospital_registered,quarterly_count,243,243,count,243,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,187,187,count,935,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,female,all,hospital_registered,quarterly_count,136,136,count,136,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,91,91,count,455,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,male,all,hospital_registered,quarterly_count,107,107,count,107,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,96,96,count,480,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q2,2019-04-01,2019,4,2,1,ami,all,all,hospital_registered,quarterly_count,80,80,count,80,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q2,2019-04-01,2019,4,2,1,ami,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,63.2,63.2,count,316,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q2,2019-04-01,2019,4,2,1,ami,female,all,hospital_registered,quarterly_count,38,38,count,38,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q2,2019-04-01,2019,4,2,1,ami,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,28.4,28.4,count,142,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q2,2019-04-01,2019,4,2,1,ami,male,all,hospital_registered,quarterly_count,42,42,count,42,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q2,2019-04-01,2019,4,2,1,ami,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,34.8,34.8,count,174,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,all,all,hospital_registered,quarterly_count,163,163,count,163,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,123.8,123.8,count,619,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,female,all,hospital_registered,quarterly_count,98,98,count,98,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,62.6,62.6,count,313,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,male,all,hospital_registered,quarterly_count,65,65,count,65,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,61.2,61.2,count,306,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q3,2019-07-01,2019,7,3,1,all_cvd,all,all,hospital_registered,quarterly_count,231,231,count,231,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q3,2019-07-01,2019,7,3,1,all_cvd,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,184,184,count,920,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q3,2019-07-01,2019,7,3,1,all_cvd,female,all,hospital_registered,quarterly_count,116,116,count,116,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q3,2019-07-01,2019,7,3,1,all_cvd,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,91.8,91.8,count,459,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q3,2019-07-01,2019,7,3,1,all_cvd,male,all,hospital_registered,quarterly_count,115,115,count,115,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q3,2019-07-01,2019,7,3,1,all_cvd,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,92.2,92.2,count,461,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q3,2019-07-01,2019,7,3,1,ami,all,all,hospital_registered,quarterly_count,84,84,count,84,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q3,2019-07-01,2019,7,3,1,ami,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,55.8,55.8,count,279,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q3,2019-07-01,2019,7,3,1,ami,female,all,hospital_registered,quarterly_count,44,44,count,44,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q3,2019-07-01,2019,7,3,1,ami,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,26.2,26.2,count,131,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q3,2019-07-01,2019,7,3,1,ami,male,all,hospital_registered,quarterly_count,40,40,count,40,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q3,2019-07-01,2019,7,3,1,ami,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,29.6,29.6,count,148,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q3,2019-07-01,2019,7,3,1,stroke,all,all,hospital_registered,quarterly_count,147,147,count,147,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q3,2019-07-01,2019,7,3,1,stroke,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,128.2,128.2,count,641,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q3,2019-07-01,2019,7,3,1,stroke,female,all,hospital_registered,quarterly_count,72,72,count,72,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q3,2019-07-01,2019,7,3,1,stroke,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,65.59999999999999,65.6,count,328,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q3,2019-07-01,2019,7,3,1,stroke,male,all,hospital_registered,quarterly_count,75,75,count,75,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q3,2019-07-01,2019,7,3,1,stroke,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,62.6,62.6,count,313,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q4,2019-10-01,2019,10,4,1,all_cvd,all,all,hospital_registered,quarterly_count,207,207,count,207,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q4,2019-10-01,2019,10,4,1,all_cvd,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,190.8,190.8,count,954,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q4,2019-10-01,2019,10,4,1,all_cvd,female,all,hospital_registered,quarterly_count,94,94,count,94,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q4,2019-10-01,2019,10,4,1,all_cvd,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,101.4,101.4,count,507,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q4,2019-10-01,2019,10,4,1,all_cvd,male,all,hospital_registered,quarterly_count,113,113,count,113,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q4,2019-10-01,2019,10,4,1,all_cvd,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,89.40000000000001,89.4,count,447,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q4,2019-10-01,2019,10,4,1,ami,all,all,hospital_registered,quarterly_count,74,74,count,74,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q4,2019-10-01,2019,10,4,1,ami,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,60.8,60.8,count,304,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q4,2019-10-01,2019,10,4,1,ami,female,all,hospital_registered,quarterly_count,33,33,count,33,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q4,2019-10-01,2019,10,4,1,ami,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,29.2,29.2,count,146,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q4,2019-10-01,2019,10,4,1,ami,male,all,hospital_registered,quarterly_count,41,41,count,41,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q4,2019-10-01,2019,10,4,1,ami,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,31.6,31.6,count,158,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q4,2019-10-01,2019,10,4,1,stroke,all,all,hospital_registered,quarterly_count,133,133,count,133,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q4,2019-10-01,2019,10,4,1,stroke,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,130,130,count,650,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q4,2019-10-01,2019,10,4,1,stroke,female,all,hospital_registered,quarterly_count,61,61,count,61,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q4,2019-10-01,2019,10,4,1,stroke,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,72.2,72.2,count,361,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q4,2019-10-01,2019,10,4,1,stroke,male,all,hospital_registered,quarterly_count,72,72,count,72,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2019_q4,2019-10-01,2019,10,4,1,stroke,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,57.8,57.8,count,289,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q1,2020-01-01,2020,1,1,1,all_cvd,all,all,hospital_registered,quarterly_count,217,217,count,217,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q1,2020-01-01,2020,1,1,1,all_cvd,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,215,215,count,1075,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q1,2020-01-01,2020,1,1,1,all_cvd,female,all,hospital_registered,quarterly_count,107,107,count,107,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q1,2020-01-01,2020,1,1,1,all_cvd,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,106.6,106.6,count,533,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q1,2020-01-01,2020,1,1,1,all_cvd,male,all,hospital_registered,quarterly_count,110,110,count,110,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q1,2020-01-01,2020,1,1,1,all_cvd,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,108.4,108.4,count,542,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q1,2020-01-01,2020,1,1,1,ami,all,all,hospital_registered,quarterly_count,79,79,count,79,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q1,2020-01-01,2020,1,1,1,ami,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,62.6,62.6,count,313,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q1,2020-01-01,2020,1,1,1,ami,female,all,hospital_registered,quarterly_count,33,33,count,33,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q1,2020-01-01,2020,1,1,1,ami,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,26.4,26.4,count,132,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q1,2020-01-01,2020,1,1,1,ami,male,all,hospital_registered,quarterly_count,46,46,count,46,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q1,2020-01-01,2020,1,1,1,ami,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,36.2,36.2,count,181,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q1,2020-01-01,2020,1,1,1,stroke,all,all,hospital_registered,quarterly_count,138,138,count,138,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q1,2020-01-01,2020,1,1,1,stroke,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,152.4,152.4,count,762,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q1,2020-01-01,2020,1,1,1,stroke,female,all,hospital_registered,quarterly_count,74,74,count,74,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q1,2020-01-01,2020,1,1,1,stroke,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,80.2,80.2,count,401,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q1,2020-01-01,2020,1,1,1,stroke,male,all,hospital_registered,quarterly_count,64,64,count,64,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q1,2020-01-01,2020,1,1,1,stroke,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,72.2,72.2,count,361,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q2,2020-04-01,2020,4,2,1,all_cvd,all,all,hospital_registered,quarterly_count,219,219,count,219,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q2,2020-04-01,2020,4,2,1,all_cvd,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,203.2,203.2,count,1016,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q2,2020-04-01,2020,4,2,1,all_cvd,female,all,hospital_registered,quarterly_count,102,102,count,102,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q2,2020-04-01,2020,4,2,1,all_cvd,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,101,101,count,505,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q2,2020-04-01,2020,4,2,1,all_cvd,male,all,hospital_registered,quarterly_count,117,117,count,117,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q2,2020-04-01,2020,4,2,1,all_cvd,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,102.2,102.2,count,511,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q2,2020-04-01,2020,4,2,1,ami,all,all,hospital_registered,quarterly_count,76,76,count,76,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2020_q2,2020-04-01,2020,4,2,1,ami,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,69.2,69.2,count,346,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
